path_item_id,path_id,learner_id,resource_id,skill_id,skill_name,sequence_order,status,estimated_minutes,required
ITEM00882,PATH0147,LRN0147,RES0071,SK024,Model Evaluation,6,planned,330,True
ITEM00883,PATH0148,LRN0148,RES0091,SK031,HTML & CSS,1,planned,120,True
ITEM00884,PATH0148,LRN0148,RES0094,SK032,JavaScript Basics,2,mastered_skip,120,False
ITEM00885,PATH0148,LRN0148,RES0103,SK035,React Fundamentals,3,mastered_skip,360,False
ITEM00886,PATH0148,LRN0148,RES0108,SK036,Node.js Basics,4,planned,540,True
ITEM00887,PATH0148,LRN0148,RES0110,SK037,REST API Design,5,planned,570,True
ITEM00888,PATH0148,LRN0148,RES0100,SK034,Database Design (RDBMS),6,planned,240,True
ITEM00889,PATH0149,LRN0149,RES0055,SK019,Advanced SQL,1,mastered_skip,600,False
ITEM00890,PATH0149,LRN0149,RES0151,SK051,Data Modeling,2,mastered_skip,120,False
ITEM00891,PATH0149,LRN0149,RES0159,SK053,ETL Fundamentals,3,planned,420,True
ITEM00892,PATH0149,LRN0149,RES0170,SK057,Apache Spark Basics,4,planned,570,True
ITEM00893,PATH0149,LRN0149,RES0160,SK054,Data Warehousing,5,planned,240,True
ITEM00894,PATH0149,LRN0149,RES0178,SK060,Data Pipeline Design,6,mastered_skip,600,False
ITEM00895,PATH0150,LRN0150,RES0121,SK041,Linux Fundamentals,1,mastered_skip,120,False
ITEM00896,PATH0150,LRN0150,RES0126,SK042,Cloud Computing Basics,2,planned,300,True
ITEM00897,PATH0150,LRN0150,RES0131,SK044,AWS Core Services,3,planned,330,True
ITEM00898,PATH0150,LRN0150,RES0133,SK045,Docker Fundamentals,4,planned,360,True
ITEM00899,PATH0150,LRN0150,RES0139,SK047,Kubernetes Basics,5,mastered_skip,480,False
ITEM00900,PATH0150,LRN0150,RES0142,SK048,CI/CD Pipelines,6,mastered_skip,480,False
ITEM00901,PATH0151,LRN0151,RES0036,SK012,SQL Basics,1,planned,300,True
ITEM00902,PATH0151,LRN0151,RES0056,SK019,Advanced SQL,2,planned,690,True
ITEM00903,PATH0151,LRN0151,RES0037,SK013,Excel for Data Analysis,3,planned,240,True
ITEM00904,PATH0151,LRN0151,RES0046,SK016,Data Visualization,4,mastered_skip,360,False
ITEM00905,PATH0151,LRN0151,RES0031,SK011,Descriptive Statistics,5,mastered_skip,120,False
ITEM00906,PATH0151,LRN0151,RES0054,SK018,Exploratory Data Analysis,6,planned,660,True
ITEM00907,PATH0152,LRN0152,RES0008,SK003,Python Data Structures,1,planned,330,True
ITEM00908,PATH0152,LRN0152,RES0049,SK017,Inferential Statistics,2,mastered_skip,480,False
ITEM00909,PATH0152,LRN0152,RES0061,SK021,ML Foundations,3,mastered_skip,120,False
ITEM00910,PATH0152,LRN0152,RES0064,SK022,Regression Techniques,4,mastered_skip,120,False
ITEM00911,PATH0152,LRN0152,RES0069,SK023,Classification Techniques,5,planned,420,True
ITEM00912,PATH0152,LRN0152,RES0071,SK024,Model Evaluation,6,planned,330,True
ITEM00913,PATH0153,LRN0153,RES0061,SK021,ML Foundations,1,planned,120,True
ITEM00914,PATH0153,LRN0153,RES0073,SK025,Feature Engineering,2,mastered_skip,360,False
ITEM00915,PATH0153,LRN0153,RES0079,SK027,Neural Networks,3,mastered_skip,480,False
ITEM00916,PATH0153,LRN0153,RES0084,SK028,Deep Learning,4,planned,660,True
ITEM00917,PATH0153,LRN0153,RES0149,SK050,Model Deployment,5,planned,690,True
ITEM00918,PATH0153,LRN0153,RES0070,SK024,Model Evaluation,6,planned,240,True
ITEM00919,PATH0154,LRN0154,RES0091,SK031,HTML & CSS,1,mastered_skip,120,False
ITEM00920,PATH0154,LRN0154,RES0094,SK032,JavaScript Basics,2,mastered_skip,120,False
ITEM00921,PATH0154,LRN0154,RES0105,SK035,React Fundamentals,3,planned,540,True
ITEM00922,PATH0154,LRN0154,RES0107,SK036,Node.js Basics,4,planned,450,True
ITEM00923,PATH0154,LRN0154,RES0109,SK037,REST API Design,5,mastered_skip,480,False
ITEM00924,PATH0154,LRN0154,RES0100,SK034,Database Design (RDBMS),6,mastered_skip,240,False
ITEM00925,PATH0155,LRN0155,RES0055,SK019,Advanced SQL,1,mastered_skip,600,False
ITEM00926,PATH0155,LRN0155,RES0153,SK051,Data Modeling,2,planned,300,True
ITEM00927,PATH0155,LRN0155,RES0158,SK053,ETL Fundamentals,3,planned,330,True
ITEM00928,PATH0155,LRN0155,RES0169,SK057,Apache Spark Basics,4,planned,480,True
ITEM00929,PATH0155,LRN0155,RES0160,SK054,Data Warehousing,5,mastered_skip,240,False
ITEM00930,PATH0155,LRN0155,RES0178,SK060,Data Pipeline Design,6,mastered_skip,600,False
ITEM00931,PATH0156,LRN0156,RES0123,SK041,Linux Fundamentals,1,planned,300,True
ITEM00932,PATH0156,LRN0156,RES0125,SK042,Cloud Computing Basics,2,planned,210,True
ITEM00933,PATH0156,LRN0156,RES0130,SK044,AWS Core Services,3,planned,240,True
ITEM00934,PATH0156,LRN0156,RES0133,SK045,Docker Fundamentals,4,mastered_skip,360,False
ITEM00935,PATH0156,LRN0156,RES0139,SK047,Kubernetes Basics,5,mastered_skip,480,False
ITEM00936,PATH0156,LRN0156,RES0144,SK048,CI/CD Pipelines,6,planned,660,True
ITEM00937,PATH0157,LRN0157,RES0035,SK012,SQL Basics,1,planned,210,True
ITEM00938,PATH0157,LRN0157,RES0055,SK019,Advanced SQL,2,planned,600,True
ITEM00939,PATH0157,LRN0157,RES0037,SK013,Excel for Data Analysis,3,mastered_skip,240,False
ITEM00940,PATH0157,LRN0157,RES0046,SK016,Data Visualization,4,mastered_skip,360,False
ITEM00941,PATH0157,LRN0157,RES0033,SK011,Descriptive Statistics,5,planned,300,True
ITEM00942,PATH0157,LRN0157,RES0053,SK018,Exploratory Data Analysis,6,planned,570,True
ITEM00943,PATH0158,LRN0158,RES0007,SK003,Python Data Structures,1,planned,240,True
ITEM00944,PATH0158,LRN0158,RES0049,SK017,Inferential Statistics,2,mastered_skip,480,False
ITEM00945,PATH0158,LRN0158,RES0061,SK021,ML Foundations,3,mastered_skip,120,False
ITEM00946,PATH0158,LRN0158,RES0066,SK022,Regression Techniques,4,planned,300,True
ITEM00947,PATH0158,LRN0158,RES0068,SK023,Classification Techniques,5,planned,330,True
ITEM00948,PATH0158,LRN0158,RES0070,SK024,Model Evaluation,6,planned,240,True
ITEM00949,PATH0159,LRN0159,RES0061,SK021,ML Foundations,1,mastered_skip,120,False
ITEM00950,PATH0159,LRN0159,RES0073,SK025,Feature Engineering,2,mastered_skip,360,False
ITEM00951,PATH0159,LRN0159,RES0081,SK027,Neural Networks,3,planned,660,True
ITEM00952,PATH0159,LRN0159,RES0083,SK028,Deep Learning,4,planned,570,True
ITEM00953,PATH0159,LRN0159,RES0148,SK050,Model Deployment,5,planned,600,True
ITEM00954,PATH0159,LRN0159,RES0070,SK024,Model Evaluation,6,mastered_skip,240,False
ITEM00955,PATH0160,LRN0160,RES0091,SK031,HTML & CSS,1,mastered_skip,120,False
ITEM00956,PATH0160,LRN0160,RES0096,SK032,JavaScript Basics,2,planned,300,True
ITEM00957,PATH0160,LRN0160,RES0104,SK035,React Fundamentals,3,planned,450,True
ITEM00958,PATH0160,LRN0160,RES0106,SK036,Node.js Basics,4,planned,360,True
ITEM00959,PATH0160,LRN0160,RES0109,SK037,REST API Design,5,mastered_skip,480,False
ITEM00960,PATH0160,LRN0160,RES0100,SK034,Database Design (RDBMS),6,mastered_skip,240,False
ITEM00961,PATH0161,LRN0161,RES0057,SK019,Advanced SQL,1,planned,780,True
ITEM00962,PATH0161,LRN0161,RES0152,SK051,Data Modeling,2,planned,210,True
ITEM00963,PATH0161,LRN0161,RES0157,SK053,ETL Fundamentals,3,planned,240,True
ITEM00964,PATH0161,LRN0161,RES0169,SK057,Apache Spark Basics,4,mastered_skip,480,False
ITEM00965,PATH0161,LRN0161,RES0160,SK054,Data Warehousing,5,mastered_skip,240,False
ITEM00966,PATH0161,LRN0161,RES0180,SK060,Data Pipeline Design,6,planned,780,True
ITEM00967,PATH0162,LRN0162,RES0122,SK041,Linux Fundamentals,1,planned,210,True
ITEM00968,PATH0162,LRN0162,RES0124,SK042,Cloud Computing Basics,2,mastered_skip,120,False
ITEM00969,PATH0162,LRN0162,RES0130,SK044,AWS Core Services,3,mastered_skip,240,False
ITEM00970,PATH0162,LRN0162,RES0133,SK045,Docker Fundamentals,4,mastered_skip,360,False
ITEM00971,PATH0162,LRN0162,RES0141,SK047,Kubernetes Basics,5,planned,660,True
ITEM00972,PATH0162,LRN0162,RES0143,SK048,CI/CD Pipelines,6,planned,570,True
ITEM00973,PATH0163,LRN0163,RES0034,SK012,SQL Basics,1,planned,120,True
ITEM00974,PATH0163,LRN0163,RES0055,SK019,Advanced SQL,2,mastered_skip,600,False
ITEM00975,PATH0163,LRN0163,RES0037,SK013,Excel for Data Analysis,3,mastered_skip,240,False
ITEM00976,PATH0163,LRN0163,RES0048,SK016,Data Visualization,4,planned,540,True
ITEM00977,PATH0163,LRN0163,RES0032,SK011,Descriptive Statistics,5,planned,210,True
ITEM00978,PATH0163,LRN0163,RES0052,SK018,Exploratory Data Analysis,6,mastered_skip,480,False
ITEM00979,PATH0164,LRN0164,RES0007,SK003,Python Data Structures,1,mastered_skip,240,False
ITEM00980,PATH0164,LRN0164,RES0049,SK017,Inferential Statistics,2,mastered_skip,480,False
ITEM00981,PATH0164,LRN0164,RES0062,SK021,ML Foundations,3,planned,210,True
ITEM00982,PATH0164,LRN0164,RES0065,SK022,Regression Techniques,4,planned,210,True
ITEM00983,PATH0164,LRN0164,RES0067,SK023,Classification Techniques,5,planned,240,True
ITEM00984,PATH0164,LRN0164,RES0070,SK024,Model Evaluation,6,mastered_skip,240,False
ITEM00985,PATH0165,LRN0165,RES0061,SK021,ML Foundations,1,mastered_skip,120,False
ITEM00986,PATH0165,LRN0165,RES0075,SK025,Feature Engineering,2,planned,540,True
ITEM00987,PATH0165,LRN0165,RES0080,SK027,Neural Networks,3,planned,570,True
ITEM00988,PATH0165,LRN0165,RES0082,SK028,Deep Learning,4,mastered_skip,480,False
ITEM00989,PATH0165,LRN0165,RES0148,SK050,Model Deployment,5,mastered_skip,600,False
ITEM00990,PATH0165,LRN0165,RES0070,SK024,Model Evaluation,6,mastered_skip,240,False
ITEM00991,PATH0166,LRN0166,RES0093,SK031,HTML & CSS,1,planned,300,True
ITEM00992,PATH0166,LRN0166,RES0095,SK032,JavaScript Basics,2,planned,210,True
ITEM00993,PATH0166,LRN0166,RES0103,SK035,React Fundamentals,3,planned,360,True
ITEM00994,PATH0166,LRN0166,RES0106,SK036,Node.js Basics,4,mastered_skip,360,False
ITEM00995,PATH0166,LRN0166,RES0109,SK037,REST API Design,5,mastered_skip,480,False
ITEM00996,PATH0166,LRN0166,RES0102,SK034,Database Design (RDBMS),6,planned,420,True
ITEM00997,PATH0167,LRN0167,RES0056,SK019,Advanced SQL,1,planned,690,True
ITEM00998,PATH0167,LRN0167,RES0151,SK051,Data Modeling,2,mastered_skip,120,False
ITEM00999,PATH0167,LRN0167,RES0157,SK053,ETL Fundamentals,3,mastered_skip,240,False
ITEM01000,PATH0167,LRN0167,RES0169,SK057,Apache Spark Basics,4,mastered_skip,480,False
ITEM01001,PATH0167,LRN0167,RES0162,SK054,Data Warehousing,5,planned,420,True
ITEM01002,PATH0167,LRN0167,RES0179,SK060,Data Pipeline Design,6,planned,690,True
ITEM01003,PATH0168,LRN0168,RES0121,SK041,Linux Fundamentals,1,mastered_skip,120,False
ITEM01004,PATH0168,LRN0168,RES0124,SK042,Cloud Computing Basics,2,mastered_skip,120,False
ITEM01005,PATH0168,LRN0168,RES0130,SK044,AWS Core Services,3,mastered_skip,240,False
ITEM01006,PATH0168,LRN0168,RES0135,SK045,Docker Fundamentals,4,planned,540,True
ITEM01007,PATH0168,LRN0168,RES0140,SK047,Kubernetes Basics,5,planned,570,True
ITEM01008,PATH0168,LRN0168,RES0142,SK048,CI/CD Pipelines,6,planned,480,True
ITEM01009,PATH0169,LRN0169,RES0034,SK012,SQL Basics,1,mastered_skip,120,False
ITEM01010,PATH0169,LRN0169,RES0055,SK019,Advanced SQL,2,mastered_skip,600,False
ITEM01011,PATH0169,LRN0169,RES0039,SK013,Excel for Data Analysis,3,planned,420,True
ITEM01012,PATH0169,LRN0169,RES0047,SK016,Data Visualization,4,planned,450,True
ITEM01013,PATH0169,LRN0169,RES0031,SK011,Descriptive Statistics,5,planned,120,True
ITEM01014,PATH0169,LRN0169,RES0052,SK018,Exploratory Data Analysis,6,mastered_skip,480,False
ITEM01015,PATH0170,LRN0170,RES0007,SK003,Python Data Structures,1,mastered_skip,240,False
ITEM01016,PATH0170,LRN0170,RES0051,SK017,Inferential Statistics,2,planned,660,True
ITEM01017,PATH0170,LRN0170,RES0062,SK021,ML Foundations,3,planned,210,True
ITEM01018,PATH0170,LRN0170,RES0064,SK022,Regression Techniques,4,planned,120,True
ITEM01019,PATH0170,LRN0170,RES0067,SK023,Classification Techniques,5,mastered_skip,240,False
ITEM01020,PATH0170,LRN0170,RES0070,SK024,Model Evaluation,6,mastered_skip,240,False
ITEM01021,PATH0171,LRN0171,RES0063,SK021,ML Foundations,1,planned,300,True
ITEM01022,PATH0171,LRN0171,RES0074,SK025,Feature Engineering,2,planned,450,True
ITEM01023,PATH0171,LRN0171,RES0079,SK027,Neural Networks,3,planned,480,True
ITEM01024,PATH0171,LRN0171,RES0082,SK028,Deep Learning,4,mastered_skip,480,False
ITEM01025,PATH0171,LRN0171,RES0148,SK050,Model Deployment,5,mastered_skip,600,False
ITEM01026,PATH0171,LRN0171,RES0072,SK024,Model Evaluation,6,planned,420,True
ITEM01027,PATH0172,LRN0172,RES0092,SK031,HTML & CSS,1,planned,210,True
ITEM01028,PATH0172,LRN0172,RES0094,SK032,JavaScript Basics,2,planned,120,True
ITEM01029,PATH0172,LRN0172,RES0103,SK035,React Fundamentals,3,mastered_skip,360,False
ITEM01030,PATH0172,LRN0172,RES0106,SK036,Node.js Basics,4,mastered_skip,360,False
ITEM01031,PATH0172,LRN0172,RES0111,SK037,REST API Design,5,planned,660,True
ITEM01032,PATH0172,LRN0172,RES0101,SK034,Database Design (RDBMS),6,planned,330,True
ITEM01033,PATH0173,LRN0173,RES0055,SK019,Advanced SQL,1,planned,600,True
ITEM01034,PATH0173,LRN0173,RES0151,SK051,Data Modeling,2,mastered_skip,120,False
ITEM01035,PATH0173,LRN0173,RES0157,SK053,ETL Fundamentals,3,mastered_skip,240,False
ITEM01036,PATH0173,LRN0173,RES0171,SK057,Apache Spark Basics,4,planned,660,True
ITEM01037,PATH0173,LRN0173,RES0161,SK054,Data Warehousing,5,planned,330,True
ITEM01038,PATH0173,LRN0173,RES0178,SK060,Data Pipeline Design,6,planned,600,True
ITEM01039,PATH0174,LRN0174,RES0121,SK041,Linux Fundamentals,1,mastered_skip,120,False
ITEM01040,PATH0174,LRN0174,RES0124,SK042,Cloud Computing Basics,2,mastered_skip,120,False
ITEM01041,PATH0174,LRN0174,RES0132,SK044,AWS Core Services,3,planned,420,True
ITEM01042,PATH0174,LRN0174,RES0134,SK045,Docker Fundamentals,4,planned,450,True
ITEM01043,PATH0174,LRN0174,RES0139,SK047,Kubernetes Basics,5,mastered_skip,480,False
ITEM01044,PATH0174,LRN0174,RES0142,SK048,CI/CD Pipelines,6,mastered_skip,480,False
ITEM01045,PATH0175,LRN0175,RES0034,SK012,SQL Basics,1,mastered_skip,120,False
ITEM01046,PATH0175,LRN0175,RES0057,SK019,Advanced SQL,2,planned,780,True
ITEM01047,PATH0175,LRN0175,RES0038,SK013,Excel for Data Analysis,3,planned,330,True
ITEM01048,PATH0175,LRN0175,RES0046,SK016,Data Visualization,4,planned,360,True
ITEM01049,PATH0175,LRN0175,RES0031,SK011,Descriptive Statistics,5,mastered_skip,120,False
ITEM01050,PATH0175,LRN0175,RES0052,SK018,Exploratory Data Analysis,6,mastered_skip,480,False
ITEM01051,PATH0176,LRN0176,RES0009,SK003,Python Data Structures,1,planned,420,True
ITEM01052,PATH0176,LRN0176,RES0050,SK017,Inferential Statistics,2,planned,570,True
ITEM01053,PATH0176,LRN0176,RES0061,SK021,ML Foundations,3,planned,120,True
ITEM01054,PATH0176,LRN0176,RES0064,SK022,Regression Techniques,4,mastered_skip,120,False
ITEM01055,PATH0176,LRN0176,RES0067,SK023,Classification Techniques,5,mastered_skip,240,False
ITEM01056,PATH0176,LRN0176,RES0072,SK024,Model Evaluation,6,planned,420,True
ITEM01057,PATH0177,LRN0177,RES0062,SK021,ML Foundations,1,planned,210,True
ITEM01058,PATH0177,LRN0177,RES0073,SK025,Feature Engineering,2,planned,360,True
ITEM01059,PATH0177,LRN0177,RES0079,SK027,Neural Networks,3,mastered_skip,480,False
ITEM01060,PATH0177,LRN0177,RES0082,SK028,Deep Learning,4,mastered_skip,480,False
ITEM01061,PATH0177,LRN0177,RES0150,SK050,Model Deployment,5,planned,780,True
ITEM01062,PATH0177,LRN0177,RES0071,SK024,Model Evaluation,6,planned,330,True
ITEM01063,PATH0178,LRN0178,RES0091,SK031,HTML & CSS,1,planned,120,True
ITEM01064,PATH0178,LRN0178,RES0094,SK032,JavaScript Basics,2,mastered_skip,120,False
ITEM01065,PATH0178,LRN0178,RES0103,SK035,React Fundamentals,3,mastered_skip,360,False
ITEM01066,PATH0178,LRN0178,RES0108,SK036,Node.js Basics,4,planned,540,True
ITEM01067,PATH0178,LRN0178,RES0110,SK037,REST API Design,5,planned,570,True
ITEM01068,PATH0178,LRN0178,RES0100,SK034,Database Design (RDBMS),6,mastered_skip,240,False
ITEM01069,PATH0179,LRN0179,RES0055,SK019,Advanced SQL,1,mastered_skip,600,False
ITEM01070,PATH0179,LRN0179,RES0151,SK051,Data Modeling,2,mastered_skip,120,False
ITEM01071,PATH0179,LRN0179,RES0159,SK053,ETL Fundamentals,3,planned,420,True
ITEM01072,PATH0179,LRN0179,RES0170,SK057,Apache Spark Basics,4,planned,570,True
ITEM01073,PATH0179,LRN0179,RES0160,SK054,Data Warehousing,5,planned,240,True
ITEM01074,PATH0179,LRN0179,RES0178,SK060,Data Pipeline Design,6,mastered_skip,600,False
ITEM01075,PATH0180,LRN0180,RES0121,SK041,Linux Fundamentals,1,mastered_skip,120,False
ITEM01076,PATH0180,LRN0180,RES0126,SK042,Cloud Computing Basics,2,planned,300,True
ITEM01077,PATH0180,LRN0180,RES0131,SK044,AWS Core Services,3,planned,330,True
ITEM01078,PATH0180,LRN0180,RES0133,SK045,Docker Fundamentals,4,planned,360,True
ITEM01079,PATH0180,LRN0180,RES0139,SK047,Kubernetes Basics,5,mastered_skip,480,False
ITEM01080,PATH0180,LRN0180,RES0142,SK048,CI/CD Pipelines,6,mastered_skip,480,False
ITEM01081,PATH0181,LRN0181,RES0036,SK012,SQL Basics,1,planned,300,True
ITEM01082,PATH0181,LRN0181,RES0056,SK019,Advanced SQL,2,planned,690,True
ITEM01083,PATH0181,LRN0181,RES0037,SK013,Excel for Data Analysis,3,planned,240,True
ITEM01084,PATH0181,LRN0181,RES0046,SK016,Data Visualization,4,mastered_skip,360,False
ITEM01085,PATH0181,LRN0181,RES0031,SK011,Descriptive Statistics,5,mastered_skip,120,False
ITEM01086,PATH0181,LRN0181,RES0054,SK018,Exploratory Data Analysis,6,planned,660,True
ITEM01087,PATH0182,LRN0182,RES0008,SK003,Python Data Structures,1,planned,330,True
ITEM01088,PATH0182,LRN0182,RES0049,SK017,Inferential Statistics,2,planned,480,True
ITEM01089,PATH0182,LRN0182,RES0061,SK021,ML Foundations,3,mastered_skip,120,False
ITEM01090,PATH0182,LRN0182,RES0064,SK022,Regression Techniques,4,mastered_skip,120,False
ITEM01091,PATH0182,LRN0182,RES0069,SK023,Classification Techniques,5,planned,420,True
ITEM01092,PATH0182,LRN0182,RES0071,SK024,Model Evaluation,6,planned,330,True
ITEM01093,PATH0183,LRN0183,RES0061,SK021,ML Foundations,1,planned,120,True
ITEM01094,PATH0183,LRN0183,RES0073,SK025,Feature Engineering,2,mastered_skip,360,False
ITEM01095,PATH0183,LRN0183,RES0079,SK027,Neural Networks,3,mastered_skip,480,False
ITEM01096,PATH0183,LRN0183,RES0084,SK028,Deep Learning,4,planned,660,True
ITEM01097,PATH0183,LRN0183,RES0149,SK050,Model Deployment,5,planned,690,True
ITEM01098,PATH0183,LRN0183,RES0070,SK024,Model Evaluation,6,planned,240,True
ITEM01099,PATH0184,LRN0184,RES0091,SK031,HTML & CSS,1,mastered_skip,120,False
ITEM01100,PATH0184,LRN0184,RES0094,SK032,JavaScript Basics,2,mastered_skip,120,False
ITEM01101,PATH0184,LRN0184,RES0105,SK035,React Fundamentals,3,planned,540,True
ITEM01102,PATH0184,LRN0184,RES0107,SK036,Node.js Basics,4,planned,450,True
ITEM01103,PATH0184,LRN0184,RES0109,SK037,REST API Design,5,mastered_skip,480,False
ITEM01104,PATH0184,LRN0184,RES0100,SK034,Database Design (RDBMS),6,mastered_skip,240,False
ITEM01105,PATH0185,LRN0185,RES0055,SK019,Advanced SQL,1,mastered_skip,600,False
ITEM01106,PATH0185,LRN0185,RES0153,SK051,Data Modeling,2,planned,300,True
ITEM01107,PATH0185,LRN0185,RES0158,SK053,ETL Fundamentals,3,planned,330,True
ITEM01108,PATH0185,LRN0185,RES0169,SK057,Apache Spark Basics,4,planned,480,True
ITEM01109,PATH0185,LRN0185,RES0160,SK054,Data Warehousing,5,mastered_skip,240,False
ITEM01110,PATH0185,LRN0185,RES0178,SK060,Data Pipeline Design,6,mastered_skip,600,False
ITEM01111,PATH0186,LRN0186,RES0123,SK041,Linux Fundamentals,1,planned,300,True
ITEM01112,PATH0186,LRN0186,RES0125,SK042,Cloud Computing Basics,2,planned,210,True
ITEM01113,PATH0186,LRN0186,RES0130,SK044,AWS Core Services,3,planned,240,True
ITEM01114,PATH0186,LRN0186,RES0133,SK045,Docker Fundamentals,4,mastered_skip,360,False
ITEM01115,PATH0186,LRN0186,RES0139,SK047,Kubernetes Basics,5,mastered_skip,480,False
ITEM01116,PATH0186,LRN0186,RES0144,SK048,CI/CD Pipelines,6,planned,660,True
ITEM01117,PATH0187,LRN0187,RES0035,SK012,SQL Basics,1,planned,210,True
ITEM01118,PATH0187,LRN0187,RES0055,SK019,Advanced SQL,2,planned,600,True
ITEM01119,PATH0187,LRN0187,RES0037,SK013,Excel for Data Analysis,3,mastered_skip,240,False
ITEM01120,PATH0187,LRN0187,RES0046,SK016,Data Visualization,4,mastered_skip,360,False
ITEM01121,PATH0187,LRN0187,RES0033,SK011,Descriptive Statistics,5,planned,300,True
ITEM01122,PATH0187,LRN0187,RES0053,SK018,Exploratory Data Analysis,6,planned,570,True
ITEM01123,PATH0188,LRN0188,RES0007,SK003,Python Data Structures,1,mastered_skip,240,False
ITEM01124,PATH0188,LRN0188,RES0049,SK017,Inferential Statistics,2,mastered_skip,480,False
ITEM01125,PATH0188,LRN0188,RES0061,SK021,ML Foundations,3,mastered_skip,120,False
ITEM01126,PATH0188,LRN0188,RES0066,SK022,Regression Techniques,4,planned,300,True
ITEM01127,PATH0188,LRN0188,RES0068,SK023,Classification Techniques,5,planned,330,True
ITEM01128,PATH0188,LRN0188,RES0070,SK024,Model Evaluation,6,planned,240,True
ITEM01129,PATH0189,LRN0189,RES0061,SK021,ML Foundations,1,mastered_skip,120,False
ITEM01130,PATH0189,LRN0189,RES0073,SK025,Feature Engineering,2,mastered_skip,360,False
ITEM01131,PATH0189,LRN0189,RES0081,SK027,Neural Networks,3,planned,660,True
ITEM01132,PATH0189,LRN0189,RES0083,SK028,Deep Learning,4,planned,570,True
ITEM01133,PATH0189,LRN0189,RES0148,SK050,Model Deployment,5,planned,600,True
ITEM01134,PATH0189,LRN0189,RES0070,SK024,Model Evaluation,6,mastered_skip,240,False
ITEM01135,PATH0190,LRN0190,RES0091,SK031,HTML & CSS,1,mastered_skip,120,False
ITEM01136,PATH0190,LRN0190,RES0096,SK032,JavaScript Basics,2,planned,300,True
ITEM01137,PATH0190,LRN0190,RES0104,SK035,React Fundamentals,3,planned,450,True
ITEM01138,PATH0190,LRN0190,RES0106,SK036,Node.js Basics,4,planned,360,True
ITEM01139,PATH0190,LRN0190,RES0109,SK037,REST API Design,5,mastered_skip,480,False
ITEM01140,PATH0190,LRN0190,RES0100,SK034,Database Design (RDBMS),6,mastered_skip,240,False
ITEM01141,PATH0191,LRN0191,RES0057,SK019,Advanced SQL,1,planned,780,True
ITEM01142,PATH0191,LRN0191,RES0152,SK051,Data Modeling,2,planned,210,True
ITEM01143,PATH0191,LRN0191,RES0157,SK053,ETL Fundamentals,3,mastered_skip,240,False
ITEM01144,PATH0191,LRN0191,RES0169,SK057,Apache Spark Basics,4,mastered_skip,480,False
ITEM01145,PATH0191,LRN0191,RES0160,SK054,Data Warehousing,5,mastered_skip,240,False
ITEM01146,PATH0191,LRN0191,RES0180,SK060,Data Pipeline Design,6,planned,780,True
ITEM01147,PATH0192,LRN0192,RES0122,SK041,Linux Fundamentals,1,planned,210,True
ITEM01148,PATH0192,LRN0192,RES0124,SK042,Cloud Computing Basics,2,planned,120,True
ITEM01149,PATH0192,LRN0192,RES0130,SK044,AWS Core Services,3,mastered_skip,240,False
ITEM01150,PATH0192,LRN0192,RES0133,SK045,Docker Fundamentals,4,mastered_skip,360,False
ITEM01151,PATH0192,LRN0192,RES0141,SK047,Kubernetes Basics,5,planned,660,True
ITEM01152,PATH0192,LRN0192,RES0143,SK048,CI/CD Pipelines,6,planned,570,True
ITEM01153,PATH0193,LRN0193,RES0034,SK012,SQL Basics,1,planned,120,True
ITEM01154,PATH0193,LRN0193,RES0055,SK019,Advanced SQL,2,mastered_skip,600,False
ITEM01155,PATH0193,LRN0193,RES0037,SK013,Excel for Data Analysis,3,mastered_skip,240,False
ITEM01156,PATH0193,LRN0193,RES0048,SK016,Data Visualization,4,planned,540,True
ITEM01157,PATH0193,LRN0193,RES0032,SK011,Descriptive Statistics,5,planned,210,True
ITEM01158,PATH0193,LRN0193,RES0052,SK018,Exploratory Data Analysis,6,mastered_skip,480,False
ITEM01159,PATH0194,LRN0194,RES0007,SK003,Python Data Structures,1,mastered_skip,240,False
ITEM01160,PATH0194,LRN0194,RES0049,SK017,Inferential Statistics,2,mastered_skip,480,False
ITEM01161,PATH0194,LRN0194,RES0063,SK021,ML Foundations,3,planned,300,True
ITEM01162,PATH0194,LRN0194,RES0065,SK022,Regression Techniques,4,planned,210,True
ITEM01163,PATH0194,LRN0194,RES0067,SK023,Classification Techniques,5,mastered_skip,240,False
ITEM01164,PATH0194,LRN0194,RES0070,SK024,Model Evaluation,6,mastered_skip,240,False
ITEM01165,PATH0195,LRN0195,RES0061,SK021,ML Foundations,1,mastered_skip,120,False
ITEM01166,PATH0195,LRN0195,RES0075,SK025,Feature Engineering,2,planned,540,True
ITEM01167,PATH0195,LRN0195,RES0080,SK027,Neural Networks,3,planned,570,True
ITEM01168,PATH0195,LRN0195,RES0082,SK028,Deep Learning,4,planned,480,True
ITEM01169,PATH0195,LRN0195,RES0148,SK050,Model Deployment,5,mastered_skip,600,False
ITEM01170,PATH0195,LRN0195,RES0070,SK024,Model Evaluation,6,mastered_skip,240,False
ITEM01171,PATH0196,LRN0196,RES0093,SK031,HTML & CSS,1,planned,300,True
ITEM01172,PATH0196,LRN0196,RES0095,SK032,JavaScript Basics,2,planned,210,True
ITEM01173,PATH0196,LRN0196,RES0103,SK035,React Fundamentals,3,planned,360,True
ITEM01174,PATH0196,LRN0196,RES0106,SK036,Node.js Basics,4,mastered_skip,360,False
ITEM01175,PATH0196,LRN0196,RES0109,SK037,REST API Design,5,mastered_skip,480,False
